DateKey,Year,Month,Day,Season
86a45121-fa8f-4e61-a4db-37163f2f6861,2017,12,8,Autumn
16353eb0-4955-4900-9e02-34309292bb70,2014,11,28,Unknown
f12cab8b-3c3f-4285-8609-44bf619ab046,2007,3,30,Spring
bf3d6ec7-05ad-4f66-9b31-a1de074cf7a6,2010,9,28,Autumn
096b4e98-8a28-4d17-ae91-37c73d2f4876,2015,2,10,Winter
57716953-7be6-455f-a20b-437714d99634,2007,1,19,Winter
3d1c4b05-c133-4131-ba20-3ea25dd79c78,2015,4,3,Spring
8e538697-d49d-489e-ba5e-8c357b45ef47,2022,1,7,Winter
e486dfae-beec-477f-914c-bf82bf1e4f6a,2008,11,30,Unknown
97a92579-1a21-4d5e-ba28-29afde34b8f6,2009,11,13,Unknown
a8ffcc41-4b52-46e8-90c9-06cfb811b3ab,2022,2,25,Winter
c36c5640-311c-4e16-959c-bae84231e9ab,2007,2,23,Winter
2503fc9b-0bf5-495d-863e-8c67011f5ccc,2010,6,4,Spring
a77bb833-71b7-46d8-b4d4-523e6d82fd8c,2015,2,12,Winter
897eecae-976c-412f-82de-a2ab43596471,2009,5,20,Spring
7a0e085e-cae0-4951-8a94-bc39a9020d20,2010,8,30,Summer
f9ed6815-e93e-441c-a82f-e48c1814c69c,2009,5,16,Spring
5da4e479-08dc-4dd7-901e-66dbec762593,2019,9,12,Summer
2c5d0298-7849-4341-9a8d-9011598b321e,2022,2,18,Winter
feaae337-23f2-472b-860d-3de116331829,2019,2,15,Winter
444988a2-958d-48a8-9b71-ebfc93ec95b3,2021,11,11,Unknown
1eccd9a6-d920-4bcb-9290-f8abac43e4df,2025,3,20,Winter
9fe4b015-a16f-4d13-af8c-a0dc04fc116b,2023,1,26,Winter
40c76a79-5d8e-4005-8049-88583b7e5d9e,2017,5,22,Spring
4212a38e-c1c2-42a9-8aa3-fe7757be959c,2022,12,9,Autumn
58c6ba17-b1a4-49ab-a3c5-132d9820f045,2019,9,13,Summer
1c94920b-f74a-4245-bf2d-ceb3a8d1d09f,2024,10,4,Unknown
e7ef9695-9051-4360-b849-e4a33aae3038,2019,7,25,Summer
8c0b2971-d746-4a80-b179-6a46c5489a62,2021,10,5,Unknown
cacdcc81-e69f-47f0-9dea-0aa84cd27422,2019,3,30,Spring
85212570-c6d3-4b55-81c6-d349c2f812cd,2023,12,30,Winter
e390652e-d5a9-4dfd-a1f9-1295f727541b,2017,5,6,Spring
d6d56127-f26e-485f-b4a5-0392255b3f6a,2018,5,2,Spring
394604a9-70e9-491d-b26e-969822b084a2,2017,7,21,Summer
19c75c25-bd21-4d2c-8233-25d0e24eede6,2017,3,14,Winter
cfafe8ea-83b0-4444-990a-5e45ffa7f8b4,2017,9,19,Summer
4c0b8681-8541-4552-a02b-7698c0264984,2018,6,20,Spring
87d8805d-1147-40ef-bab6-c53ecaa47414,2016,3,21,Spring
a810f967-34a1-46bf-995b-ecc3c26eae62,2020,4,16,Spring
a211d7cd-6f78-4eb0-a1b0-8e807ccfc085,2017,8,11,Summer
fa57adfb-5d37-4eba-997f-dbbe0c9d2f4f,2020,3,5,Winter
2972d922-b05e-4220-861e-6c009d7efdbe,2020,12,10,Autumn
d6317891-2b5d-420b-8723-abb4b34ade6a,2016,6,23,Summer
98787d87-6f5f-4a6d-a591-10a4ebf5a097,2017,6,6,Spring
a7b63bb5-dc2f-414b-a8e3-8c7f13bb0e87,2017,11,6,Unknown
905ae5b8-8001-44af-b62b-0894933b93a3,2017,7,11,Summer
7aa65f42-3ca0-4064-a407-f472e3967f93,2021,4,7,Spring
98ce8146-b03e-49ae-af80-8ec7c6d12416,2020,4,27,Spring
ecc06158-1598-449d-93c3-a13932248ed7,2012,3,23,Spring
7847e7a7-bcfe-42a1-a471-6e0354457bc1,2020,3,22,Spring
e1268ffd-d910-412e-822a-d3acdf3becbe,2025,6,20,Spring
bb127921-45ba-4d81-9493-32f3cd06974f,2018,1,5,Winter
b23b47b6-88f4-4d77-b940-3a9e3acc9799,2016,6,2,Spring
4ccbc769-ffdc-4759-800f-7f87cc5505ab,2017,6,20,Spring
833e1c00-d3ce-4da1-829f-c81cfdcafc52,2015,8,23,Summer
2b25d9b0-baac-49fb-9a75-acde572197fd,2015,5,12,Spring
e4ca07a1-a7d2-4dc5-a51a-9711ffefaaa4,2014,10,1,Unknown
3386a745-71ae-423e-8873-40de9c01159c,2023,10,20,Unknown
9cd039cd-820f-45b3-b3eb-21630138d768,2025,3,6,Winter
3db1378e-2ac5-4683-a2f1-d2cd069c97e1,2016,1,18,Winter
4641309b-596e-4ee0-aa6a-a679f31596e4,2018,12,28,Winter
d4b59538-0f9f-432c-8a0b-24b69bfa3427,2014,5,24,Spring
fb33e8d7-43ba-4538-9598-69deb391c866,2012,7,13,Summer
066448dd-f55a-4d5a-847c-531b3db28d7c,2017,7,20,Summer
3174b269-5e4c-40cd-b7ef-ccbf8e0d6612,2012,11,30,Unknown
4269ee86-8a3e-43e8-ba4a-e147e05d260e,2009,10,16,Unknown
981f4e80-0a04-4774-872a-43eebc6a70f9,2014,12,30,Winter
e116316b-1177-403b-9cb1-ee8d9cb8d107,2014,5,13,Spring
99406a05-cbbf-4b42-80fc-bb471bffa605,2015,12,20,Autumn
f02edcb1-b34d-49fd-b9b0-2827928b52e0,2015,11,20,Unknown
d2835f8a-bd75-4415-87e8-be6d9bac0bc3,2011,10,15,Unknown
1839b56f-2d34-4701-a34e-0c1c9ec69e59,2015,12,17,Autumn
7ca04866-9252-464d-8506-68d98a348f38,2011,5,28,Spring
c2d26df6-7768-4cef-97e8-471a1937ff60,2014,8,6,Summer
cdcf98cd-9f3c-43f8-9d8a-d7c683725e15,2014,4,4,Spring
ad1d1048-0ad7-4fba-bd15-fd7a6b60101b,2010,11,16,Unknown
50404862-f942-4389-9fe0-615b24f77dbb,2010,10,22,Unknown
c97267cf-bb39-4253-8283-b9a2ca075f6c,2012,6,10,Spring
5ee9877f-9476-49e9-930c-e9a2d1a2de89,2018,11,2,Unknown
759b0e2f-09a9-4342-9c2b-65b6a3b18541,2015,11,19,Unknown
1d78f5c2-064d-4fee-8e3a-269d05b07455,2021,5,6,Spring
b20e2047-e98c-4de0-ab8e-3ed6eeedcd02,2012,7,12,Summer
8b14a967-9d68-4599-8291-2b2e94a441be,2016,10,28,Unknown
0272c34c-72b0-4dc5-98ca-93bdcc9d143a,2021,5,15,Spring
45be32ca-76a6-4857-94b7-d7c9a350027b,2011,2,24,Winter
8308bfb5-9297-4a4a-93cf-e66089ec4881,2013,1,28,Winter
1c488001-21b1-42ae-b13b-59e246606eac,2010,1,29,Winter
f4cee6be-037e-420d-8cdc-b792ccd00e5a,2020,7,28,Summer
f1f3a90b-f7df-4849-8a09-b5fe068ec7f4,2017,5,5,Spring
454c391f-3155-47c2-bdf1-eb78380be8a0,2019,6,19,Spring
2b4af5cd-4e27-4f88-bba4-18626607cc19,2022,5,30,Spring
0bcae74c-429a-4100-9af8-3e153c2d3577,2011,2,19,Winter
375c3beb-9273-4460-a5c1-f5ea45b7fb2e,2010,6,12,Spring
00449461-6593-4fa5-a0d8-d9a499e71286,2020,4,3,Spring
9609dea1-aeb7-484f-aa8b-8a28560bc1a0,2010,2,21,Winter
43bee49a-89d3-47cd-a76b-5bcf71efc91b,2020,6,23,Summer
e2c3e2bf-6a44-430b-a203-a0dc406e1add,2007,7,25,Summer
3b10b8fb-3b2d-4bd0-96db-47d082193a0f,2011,5,21,Spring
d0ea4ee4-5421-4839-bd54-be14ceab66c7,2018,3,16,Winter
7fe702ed-f82c-4de7-ae1a-8a94252aa9b5,2017,9,12,Summer
7cbf4446-60e3-498a-85ed-dbd1b809570c,2018,7,2,Summer
315e4596-d73b-4e77-9590-0115d203f509,2017,8,7,Summer
f1fcca74-044d-48ad-ba37-8e0fdbf40441,2024,11,8,Unknown
66dc73b9-9d82-472c-8271-3da50dc1d088,2017,1,8,Winter
b4f00d4d-0157-44d7-9d16-bd8d09121b46,2015,12,13,Autumn
b811df2e-9c8f-4c47-8712-abb1270af11e,2016,12,26,Winter
e53bdda5-d0b2-4f3f-8644-f7e982d9b9d5,2021,3,21,Spring
66e294cc-339e-4855-826c-64747817a044,2017,6,11,Spring
8bdc443f-b4c3-4ff2-8ee1-fce2bbe6ba24,2024,12,19,Autumn
911202a1-5648-4cf2-be85-f5fcbc401a69,2024,1,30,Winter
b6d7596c-9949-4228-a656-3a3f7f60ad97,2017,5,15,Spring
a7d60def-4af0-4b4e-a266-a0545f2ec698,2016,11,7,Unknown
d55e54f4-37ce-4e5b-9ecd-dde563a92384,2016,10,27,Unknown
cab7458c-a58c-4d15-91ea-635ae6f6da11,2024,3,14,Winter
6d21fccb-d859-46e5-a0d2-c0fb9e781eb7,2015,7,12,Summer
bbe1eb74-ef2c-4eff-a41f-32bdc26e50b9,2016,2,2,Winter
805d53c6-133a-4995-bd0f-c18bd5521e2c,2025,2,16,Winter
5b28b9a3-45d2-4762-b804-c429b34482d5,2024,5,16,Spring
5eb6cdf3-e3c4-499a-8bd1-eabc49c86e3a,2012,7,6,Summer
19b8c0d3-ae50-4c5f-a522-5dc519b5b037,2023,1,1,Winter
41700ad2-939f-4fa3-9ba9-da78d5c651bd,2015,5,6,Spring
f05e01a1-87d9-4813-a632-e3530e804392,2015,6,6,Spring
233b7de2-6bcc-41bd-8c84-7b9ba054160e,2024,8,23,Summer
704e6272-f7bb-485c-87b5-3cd557a7da7e,2021,12,21,Winter
daf61f46-34b6-468e-87d7-23627b78da92,2024,5,31,Spring
4aebd305-bd1b-4cb2-8acf-771b57bd0c7d,2022,5,25,Spring
11c80245-098f-4215-b95d-04238d739a8f,2021,9,2,Summer
ec47e434-0267-4e41-b3c6-9c05b0a05805,2023,12,22,Winter
f7af97e9-dc25-4cca-9391-f5099e5633b5,2024,9,27,Autumn
6d714587-0669-46c1-b1a2-e067d2991c5f,2022,8,22,Summer
150d5c61-ddb8-4fee-a679-9e8afb2fa209,2022,10,6,Unknown
45272125-ff41-4567-80dd-abfb95466d5e,2022,9,21,Summer
e7ace7bc-36b3-4db9-9eec-a19545f56703,2023,5,2,Spring
0317718c-6232-4d95-a93b-a2bde92a2fb3,2021,1,25,Winter
ea0f9c8e-5c4e-407a-8555-7fa3c779e8fc,2020,11,3,Unknown
a925ad97-34e8-452d-a017-c46d09d3cb96,2022,4,27,Spring
db1c34fa-3740-41ec-8052-6d44ff268945,2021,3,15,Winter
6bb584e1-71d7-4e91-8476-da451160e7b3,2022,12,24,Winter
0b8ca893-2e7c-41fc-8dec-b3085a49300a,2022,8,2,Summer
74316b5c-6cce-4d4c-af0a-fe3f64519cba,2018,7,27,Summer
44f4f3e3-1f05-4fb0-924d-364f5e0a51d2,2021,3,24,Spring
81009d83-843a-4d1b-8b58-f9ee99e97f9f,2020,1,8,Winter
e1fb7507-e3b1-4cc6-ba1c-f4a10667c655,2015,10,2,Unknown
ab11e057-0c06-4857-a3f1-fe1db21ade27,2013,4,9,Spring
bbfbed52-22d5-4bf4-a64d-e07904946a05,2015,6,1,Spring
a6a4ff63-4664-4c20-8d8f-387010063e4d,2018,3,30,Spring
7e20d88a-3d1e-484d-84c1-d9572f85538f,2005,8,6,Summer
fab751c3-0ad5-4193-b7aa-1a96a0676ae1,2005,7,22,Summer
d3d80437-558d-494e-9371-e7093054d95e,2007,3,9,Winter
247c455e-1a71-4c29-a456-bc134033a899,2011,3,27,Spring
5c384591-cf26-4ef1-89c2-8c83f3b192be,2014,10,27,Unknown
fb57ebf1-2e85-4dea-805d-fe79c3f5c022,2008,3,2,Winter
4ea0041a-79e2-4103-a745-b3a19e9742fe,2009,5,1,Spring
9bd8486e-1d1b-4953-a804-2baca4ac3f55,2008,3,13,Winter
9e7ff2bc-1be1-448f-a48c-3488b15cabfb,2023,3,27,Spring
c40a506f-1516-45a4-8e4b-448ab20472f3,2006,8,6,Summer
17ac31b7-b464-4975-803f-b273494678aa,2008,2,1,Winter
0db732bd-930f-4ce2-a9f3-6b2f4e5a64da,2009,11,18,Unknown
9b320663-aad6-4766-b331-e7ab5fa78115,2016,3,10,Winter
9544e75e-f25e-4ab0-bac0-082a867576ee,2016,2,26,Winter
93452fbd-716a-4354-a617-259e397d2b06,2022,11,24,Unknown
7f07e404-40d8-4105-9c16-2d5b4fd90f9c,2009,10,10,Unknown
8b6189e5-bba7-4f83-b089-d98b99e36b23,2013,5,30,Spring
b005f362-2ac8-4cde-aea9-1d909c948001,2012,7,17,Summer
0b6c640f-79d3-424d-9a68-04b659515de7,2012,7,18,Summer
ddede191-80fc-4ed5-8e36-5d813f6773e9,2009,9,23,Autumn
cb80786f-8e95-4cab-b15d-8203c9691245,2013,5,31,Spring
4f37272b-da9b-40c3-9d0e-035fc19f7040,2017,4,18,Spring
b9ab5586-cd9a-45a6-a3c0-70ff778007b0,2009,12,4,Autumn
0cdb6d79-39eb-4c49-bc33-59bfb85cbe11,2011,11,25,Unknown
7684369c-958b-4a33-8ae7-64d4aeb30507,2009,10,15,Unknown
d8b36159-a2fd-4a03-a6c5-f8755824590c,2016,11,2,Unknown
cb53e7d4-d231-40e2-b31b-54ea30b876e3,2013,3,11,Winter
a99dd34b-68eb-4924-a255-f406c42e2c57,2021,10,6,Unknown
0ad431ab-9c3d-4ce1-9c32-4053d0681078,2016,6,28,Summer
e40008da-be3a-459e-87a5-70ca6d87381a,2012,12,17,Autumn
da4f489d-adcd-4cb4-9110-110d6c0ca3ac,2015,8,28,Summer
12b0b3c2-33a9-429a-aa6d-b6637c65d9da,2011,6,20,Spring
1f30c5ac-ea3a-4999-916f-2826fcae412f,2021,9,23,Autumn
d773353e-d56e-4fa4-b334-737f27c47a89,2012,9,24,Autumn
4d1945ec-7f60-432f-9738-82dbca0bc2f1,2020,1,9,Winter
1be1b11c-cd1d-40b2-b975-0e93a52ca831,2016,3,17,Winter
fad7ec3a-8971-41af-9a09-2964beb2659d,2022,5,18,Spring
fd2ee246-1a5d-4017-ba8e-20362125b856,2022,10,14,Unknown
ab353d89-0296-4bf9-b0f3-6c3b81260b30,2016,1,13,Winter
e0ee8b58-7ee4-4966-a07a-393a81dc88fe,2011,11,11,Unknown
6d587467-ab2a-4de6-ad06-c2c661863450,2021,11,15,Unknown
ff67a02e-3229-43c2-a6b1-ba7befe05a54,2017,12,27,Winter
83e77c40-f88e-44d0-b0f5-831d99158361,2025,5,8,Spring
accac6be-f9cd-4fc3-bd62-fc443f536487,2010,5,31,Spring
096419ad-d00b-4f90-b3be-5e18e55dfd4f,2020,4,15,Spring
163de5d4-84e8-493e-b09b-c09795e608e0,2025,2,19,Winter
9dad76ce-c23b-4878-995a-8cdbffcb5314,2015,12,1,Autumn
19931d14-80d0-4783-8c17-ab1ca9286b0f,2016,1,21,Winter
1e06838a-e8e3-41a5-8599-b4a233dad0a4,2002,1,17,Winter
afd22b0a-a732-4815-acef-7a07e18c3f3f,2016,10,26,Unknown
60ef287f-9d1a-4a40-8ca0-4f2b7c6985e9,2010,10,10,Unknown
09972192-972a-44b1-a652-f6f4e6198139,2013,6,27,Summer
59594f16-caf3-4f7c-a786-876b5ec31318,2013,6,28,Summer
8ba66cfc-e7c8-4d9b-945e-0bb840b9881a,2015,3,11,Winter
e7cb9fd9-b72c-45d7-ba8f-708341c5e135,2011,12,27,Winter
6eb28b76-5267-40b8-bcda-1316d3682446,2018,12,31,Winter
ddc8e264-1985-4f33-8745-097cbb8c3ce2,2016,12,31,Winter
b5ab1f7c-ddde-491a-b934-e075449580fc,2010,9,23,Autumn
c716cb6f-c30f-40a7-997d-640e5751ea32,2008,11,27,Unknown
16266daa-b1e3-43a4-8ed4-224a76f575b6,2013,1,6,Winter
bd942c0e-1716-4e17-a1df-70980e854b9c,2022,6,8,Spring
a4ab124c-a1d7-4d0f-b626-2e55d1c9386a,2015,4,17,Spring
63a0adda-dc8a-44ce-82a3-36885b829d5b,2009,12,1,Autumn
263ade04-fd11-42a6-b108-3ddbd77c9880,2015,12,31,Winter
f74a731b-8ad2-47f7-acd3-3921a75a2adb,2011,7,15,Summer
8e9c43df-912c-4a3a-88da-54602b70c203,2015,1,22,Winter
deae7996-1a02-4ddb-a4bd-0e84c2bb1418,2007,5,6,Spring
04e2f735-19f7-4827-940e-7341542a21e1,2015,10,30,Unknown
9b5a4a4e-d450-4051-9e41-4b85df67fd5f,2025,4,9,Spring
82714cf3-fb3d-40ec-a10a-bc4c5b475a65,2012,3,21,Spring
111f0f2e-b9b8-4197-9f58-97b74a82a632,2024,10,16,Unknown
907ddafc-36ec-4c1d-90bd-e61b1114aacc,2020,4,1,Spring
27d03306-1f85-4398-b45b-4739814a422c,2007,10,14,Unknown
9401838e-a655-4680-a94f-c461a02eed8e,2013,5,29,Spring
232e4ae2-e5ed-4ea8-be42-5775bbd7bb37,2016,11,11,Unknown
5504b176-616f-4491-9a5a-39bbe899f05f,2016,10,12,Unknown
a8a6160a-e2bc-4ed0-a7b5-78534e9d9b36,2016,5,30,Spring
b15ca7b3-5266-4332-86c8-d641dc3b3723,2015,11,5,Unknown
848b72da-d088-43b4-a18b-f2fd26b22a85,2016,7,13,Summer
a733ea32-b2e3-48fb-b444-107879a55089,2020,2,4,Winter
3f66fabd-3301-49fe-bef5-ec6855d69368,2015,12,7,Autumn
0da1d193-3d09-487e-ab85-b7e64ba59136,2016,4,21,Spring
d3d73996-8618-4413-8fa0-a07f35c94fc7,2015,5,25,Spring
10285dc2-a11d-4e39-957d-f9fa0b1fd680,2015,5,1,Spring
4b230f06-c2fb-4d52-b4cf-2d0262c56bdd,2015,5,22,Spring
ce63fe4b-68d8-4436-bb65-4e23aea4050f,2014,2,26,Winter
4d8929a6-7a24-4991-88c3-40755f3f57a1,2012,4,21,Spring
ecba6adf-df02-42b9-9c47-dece24cd974c,2014,1,6,Winter
222795d1-f71a-468e-9303-7e466e5b797a,2012,4,1,Spring
9c928d10-9c9a-49b1-956b-f99449ab42b0,2012,9,17,Summer
6b60e1a3-ea46-4ab7-b4e3-644ac788736e,2024,6,28,Summer
d5089ada-9aac-49d7-9556-abe3aad3e5b8,2012,4,14,Spring
d3c269d0-906d-48bf-a979-a7eb85aadd4c,2014,2,28,Winter
18adfbec-7ec5-46c4-af51-fc44cc884194,2015,3,19,Winter
97a3fe75-f509-4290-91d8-c09c253683b8,2012,4,19,Spring
2f6f8505-7336-429a-be62-5b4575c1fade,2011,11,17,Unknown
11de9d8c-fd29-4aa9-868e-97b7cf13bf05,2016,7,18,Summer
fe21d98e-ed65-4d24-b5b9-9e9903bb79ff,2014,1,24,Winter
eb8f9310-79fb-49e7-a329-a50c8ee824b2,2013,4,3,Spring
5591ff4f-9f2d-446f-a864-05a787483304,2012,10,9,Unknown
c4808057-2cf1-4588-94bd-7d570a03debe,2013,2,13,Winter
b4b1da16-8918-4ccc-8a7f-b52985cde6fe,2014,8,7,Summer
b3abe274-4be9-4ec4-aea6-94377e280de5,2022,2,11,Winter
fa88b796-bd5b-4f8f-bb8b-45eb11ab4106,2012,4,22,Spring
0a8ab0fd-15cc-45dc-97fd-33e82bd2f549,2012,4,15,Spring
a1c107e7-dc69-413b-8bb1-a732bb33a952,2020,9,25,Autumn
06b4a87b-32f1-494e-a312-480cf15a6396,2012,5,17,Spring
f7b84223-6987-4f22-8351-bf1c181ac27b,2024,7,10,Summer
d5ecc8a8-033e-4427-bbba-d58bdc21c878,2017,6,7,Spring
9ac6d0b2-61ff-4176-bb4f-fb75405dc11b,2016,7,14,Summer
72b0c9bd-d58d-4080-8cbc-b81cdd1bd046,2017,8,25,Summer
07d9753b-44cf-403d-a4c7-3e1a4176bc48,2016,10,13,Unknown
56e70783-b7a1-40b0-8f59-f2e764f34969,2016,3,15,Winter
1f5a512f-4a41-440b-a00e-6f86f6ef1e9d,2021,4,14,Spring
61fafb53-48ea-4fce-96e4-de97720ce9fa,2017,11,30,Unknown
f5b039ad-70b2-442d-b571-0c6309c76b05,2018,10,4,Unknown
0e23c4be-cb00-4ae3-a671-37f075efd698,2025,5,15,Spring
64db513b-1e22-476a-aa71-d9773904407c,2021,12,1,Autumn
8adfe95f-aebf-409a-abca-c1aaaebfd990,2014,10,6,Unknown
2f2cb1f8-a87e-4a1a-9918-be060701c2fc,2015,1,21,Winter
2a4b4499-0b8e-4ea7-b540-c525becb539d,2014,11,24,Unknown
6172a5b5-f6e8-40d0-9f23-f5b015234815,2015,2,13,Winter
eb2a1b03-d983-4d24-9146-a013660c0625,2019,2,20,Winter
c42a98e0-71aa-411c-8a9a-9f791470d513,2014,3,14,Winter
56058ddb-877d-46e9-a6dc-e3a8ea100010,2022,1,27,Winter
e32e8f02-3e9d-4f1a-9e44-9dbc3f48fe46,2025,6,5,Spring
843ae410-f72a-4d48-aefa-ecbe4ef9cc56,2010,10,15,Unknown
acc911af-8521-4759-bc6c-b3e24cdd4c35,2009,2,4,Winter
3857aaa9-50c1-4bca-bdea-a4a7495ce7f3,2004,4,14,Spring
0bae9c3d-c1e8-485a-b7a3-f40981a18396,2018,9,26,Autumn
e2802652-5f18-4d9f-8285-7e7456a5dbea,2004,2,5,Winter
1ae207f5-1fa0-429c-b89d-049ee82cf032,2024,1,1,Winter
c3aa703d-2365-4183-bc90-7ac9b8727fec,2010,5,24,Spring
6994141d-81c6-4764-881e-484fd63d4c1d,2010,5,7,Spring
dfadb0a4-169e-4b71-b2cf-094c61e1d3c9,2016,9,13,Summer
9f0241aa-81ac-4591-9aac-eb973db8c512,2017,6,26,Summer
380af862-92fd-41d4-80ad-4b3963fe2db7,2017,3,6,Winter
888075eb-5bca-4e8f-98c9-f7325084d633,2016,11,15,Unknown
33338832-d6b6-4616-899f-ab9daa0def68,2017,2,1,Winter
8e697520-0591-48c2-963b-cee45362bf0e,2016,11,29,Unknown
13ec1edd-3328-45c3-8c7e-1b997cf9c44c,2016,11,1,Unknown
e2da45d0-ddb2-4c52-9182-bb212e40ddea,2016,6,26,Summer
f7e7f357-c0f5-4fb6-aa68-6e686cf631b0,2023,10,18,Unknown
1048b060-4fda-472c-aefa-e4075859eb33,2015,7,16,Summer
27a27c58-817f-47bb-81f5-1adc32cf7590,2020,2,5,Winter
08fc2c1b-c70e-4924-9436-445984f55d16,2012,10,16,Unknown
51bc5e85-1d86-43f9-b96a-338cc5d35ef7,2016,7,17,Summer
c778f909-abd0-4e0e-b79a-d1ddf2d925c1,2011,11,22,Unknown
a4b3dcf4-d182-404f-85e8-46a0c3e4f967,2015,7,28,Summer
3ae44d89-2587-48bb-b8b8-ffc320c04ad0,2020,2,6,Winter
5faa9307-4c1f-4458-99ce-0e409b947e74,2011,4,15,Spring
9027c181-054c-44cc-b8f6-f7c6fc95e9aa,2016,4,7,Spring
7f246d30-6f42-46fb-b952-6061c77ebaeb,2020,5,25,Spring
22e0ce33-bc46-4abd-82a6-c6b93ed2999d,2014,7,25,Summer
078a0b68-8a44-4a96-8534-94b1e353319d,2015,5,14,Spring
931f9702-ede0-4f7d-8c06-ee20725b2157,2005,8,1,Summer
d72ec33f-8df4-44a4-a8cb-a06685c2b99b,2020,3,26,Spring
afccee3f-e5aa-4ae3-a019-a80a7a5c0387,2022,6,2,Spring
36c6d21b-1e7e-4874-b13f-dfdd86ec183d,2015,9,1,Summer
275fae2f-0acf-462a-86ce-92243617ecf9,2013,2,7,Winter
a0e393d6-dbfa-4e36-9626-c174b9f9c6cf,2010,10,27,Unknown
73a4ecdd-007f-4f01-a885-5fa1ad2ae782,2011,10,28,Unknown
397efb57-9729-43ee-9159-6170f1df30e1,2014,11,12,Unknown
2e7abb5d-cd1b-4853-b260-867b631fec01,2010,12,28,Winter
74f7ec91-9870-4577-98e6-81b700422877,2015,10,6,Unknown
9a415af4-f2ce-4eee-9909-6dc4151adb3e,2016,10,31,Unknown
fd87e0fb-b674-403d-bf81-6aa868b8efbd,2016,10,19,Unknown
3d2e8ae3-bbc1-4aa7-a0e3-1f4285fef4d5,2017,3,28,Spring
00c1dccc-18f1-4a57-abf7-ce2af374ee5d,2016,10,4,Unknown
3ba6cf9d-58fb-4c9c-a5f4-45d724ced5a9,2015,5,30,Spring
f38de9a2-a97a-4267-b9b0-391e6bdca9b4,2015,9,19,Summer
94e381b5-6660-4299-94d8-0e9a60d66443,2015,3,10,Winter
91ce8d86-966e-4501-93bf-e80c58fc6df2,2014,11,11,Unknown
af5c1f58-196b-416c-a712-e7f3784b2c7c,2015,3,26,Spring
c06ea7a1-b5bf-4c1b-b9e4-645aee30b76f,2016,1,14,Winter
13430c03-002a-40a8-bb1d-c1ebf200662c,2020,9,4,Summer
806f7e32-7917-4d9d-9229-7599ba4ddb23,2014,9,7,Summer
89be1d53-0d2b-4e4a-95b1-b8194a01c912,2014,6,30,Summer
934635dd-62f1-4439-9e3a-25ed6ce41be5,2015,1,16,Winter
a6dd8730-4df8-4ada-b2da-11d9ef23d2da,2015,10,22,Unknown
cff81cdb-22f8-42e1-8a1c-ac8501c8a40d,2015,2,6,Winter
4698698f-c0c0-4b34-9431-f048b92e2032,2007,2,7,Winter
e6df96d9-61e5-4089-ace8-6b642129730e,2013,6,21,Summer
ad6c450a-dfa4-4c0b-9631-568e64d57cce,1996,2,1,Winter
44799d97-8dde-4d96-a4cc-0602c3b1be31,2007,1,22,Winter
d677187b-bf78-4759-885d-9fdc23c9a0bd,2008,11,24,Unknown
8d4d1dff-649d-4b81-8c7c-577b9ed3560a,1996,3,10,Winter
964a7b51-8619-4ea5-ae78-785af5941e15,1999,1,21,Winter
74cdb976-2bfe-4e17-bcca-af7c91605fab,2021,6,6,Spring
a38351ba-0dda-447e-8d5d-6648dcfd3609,2021,9,17,Summer
6a57dc0e-6e7f-44d5-890d-62e26ad62436,2016,8,5,Summer
8a8ecc15-4de7-4365-a5b8-a38570f674a6,2011,4,12,Spring
d1d260b4-c9e4-4e89-9c06-e11653b2bbe4,2017,2,14,Winter
84095776-d0f6-459f-a986-d4ec6af92e07,2021,12,16,Autumn
5b5751c5-6f65-4ce6-a170-5c31a2feae86,2011,9,9,Summer
e418787f-75ea-4a5c-917c-0d430224f5d2,2014,6,15,Spring
65f2788d-0da3-44ec-b881-ed5324e1122a,2019,12,10,Autumn
2737ec77-e64a-4937-85b8-90a6fb2a0da5,2021,7,16,Summer
bbd3ce8e-1c72-470c-b5e1-1b74f46ab367,2023,12,23,Winter
fbf5d4ee-5be3-449c-8f0d-8c01a49d02b7,2020,10,1,Unknown
3f8ff2c4-01ab-4d30-8d86-ddef76e1b6bc,2021,7,8,Summer
fd436ff8-b774-4fb4-8b6a-9c2d30ff4b8c,2019,3,17,Winter
cddf1a30-2b99-47b3-8ff8-37a5559806db,2023,2,5,Winter
346a5f4f-5d3f-4e17-accc-d2244d20300e,2023,1,25,Winter
5757a16d-e7a9-4935-92a7-db8f8f1603a0,2023,7,23,Summer
6748fff1-a3b7-49b6-87fc-0a8bd2c2e9b7,2022,10,25,Unknown
1dad3ce0-84f3-4fdb-9040-23ffa2893e14,2020,8,2,Summer
fbceba6b-76e3-4ec4-8316-fc9ea740f139,2023,6,10,Spring
48ba470f-5d45-4eae-9d3a-686829304f81,2023,5,22,Spring
e81a2e2d-8d2d-47b4-980a-a1b0cc7a1c86,2020,3,31,Spring
d988f1f5-0331-471f-8a37-99ea9aec2506,2023,12,25,Winter
f236ccac-0d74-493a-9956-e4489e2c5576,2022,1,18,Winter
f7f3836a-5e04-476d-afb6-dbabd9fd654a,2016,11,22,Unknown
65b28ffb-e6e8-4bd3-ae2f-ce174dfdc18e,2016,8,23,Summer
26ebca93-22d2-44fe-b0a3-1f4cc64617a3,2016,7,12,Summer
b4f1249c-0e24-4ff0-b9fd-cd82f76e43d2,2016,7,26,Summer
ffe9b016-fb9f-45f8-ac3e-1902c668e693,2016,9,20,Summer
